ForbidID,ForbidNo,PlantCode,BU,Customer,ForbidDate
2870395E-01E2-480E-8DF4-19C6CA5906E7,PSG-Forbid-GER-0550,CP07,BU2,BD2D TSB,2014/9/3
C405BD55-255C-4C41-8692-1A0084EBB505,PSG-Forbid-GER-0709,CP60,BU1,BU1-HP,2015/1/12
FE895A23-33E6-434E-A8E2-1A29BFC48F16,PSG-Forbid-GER-0556,CP07,BU2,BD2D TSB,2014/9/3
1E3E004C-42EA-410C-97D2-1A376E32CDD7,PSG-Forbid-F-OLYMPIA-0018,CP60,BU1,BU1-HP,2015/8/20
5BD86DE8-850F-48F5-9E17-1A5F78E63787,PSG-Forbid-F-CYCLONE-0019,CP81,BU1,BU1-HP,2014/6/6
DC4876B8-32D0-491B-B664-1A62A9BED7C2,PSG-Forbid-GER-0163,CP11,AIOL,AIO/Lenovo,2014/5/10
8848B704-4778-4ABA-A618-1A90B647D912,PSG-Forbid-F-S5130-0007,CP11,AIOL,AIO/Lenovo,2015/10/27
DD203F43-793D-4621-88B3-1AA771DEB8C5,PSG-Forbid-GER-1408,CP60,BU1,BU1-HP,2017/11/3
2D43EB56-C1A8-4424-B2DC-1AC8A8FA032D,PSG-Forbid-GER-0037,CP81,BU1,BU1-HP,2014/3/3
15EF4B09-6EC2-4487-BA17-1B1878CDDB9C,PSG-Forbid-F-Z170-0001,CP85,BU2-ASUS,BD2C-ASUS,2015/6/24
DD5831DB-FAF1-4613-AA45-1B47A5F739E1,PSG-Forbid-F-SALAMIS-0003,CP62,BU6B,BU2-FJ and Onkyo,2016/3/31
7F3721CA-EE64-4F2A-9AA9-1B91ACA2B27A,PSG-Forbid-GER-2263,CP60,BU1,BU1-HP,2022/2/22
5BC56091-9521-4B4F-8B7C-1BD11A4A0DB1,PSG-Forbid-F-STARFOX-0004,CP60,BU1,BU1-HP,2023/2/2
DB94F891-EFE4-40B3-8FF0-1BD23083D24A,PSG-Forbid-GER-0522,CP11,AIOL,AIO/Lenovo,2014/8/22
79E2CED4-7A1A-4791-90A1-1BF28F098FDA,PSG-Forbid-F-OLYMPIA-0008,CP60,BU1,BU1-HP,2015/8/20
A9CD56CA-FC6B-4B91-9B6B-1C0BEA598BDF,PSG-Forbid-GER-2654,CP60,BU1,BU1-HP,2023/11/23
8E2911E9-35A7-4F2A-B468-1C2C3702BFF2,PSG-Forbid-A-CALTECH-0001,CP86,BU2-ACER,BD3C-ACER,2015/7/28
C51E4BA5-CD14-4919-AA3A-1CA5F8AA3B4A,PSG-Forbid-GER-0036,CP81,BU1,BU1-HP,2014/2/27
E379BC30-A1E6-4F85-9667-1CAB46306A1B,PSG-Forbid-F-MERITAG-0003,CP60,BU1,BU1-HP,2016/6/2
6A6B6489-4320-4F04-AE9B-1CEA08674FEB,PSG-Forbid-GER-1340,CP60,BU1,BU1-HP,2017/7/26
50FB12E0-4781-4DCD-9105-1D5C7CCBF5F8,PSG-Forbid-GER-0005,CP60,BU1,BU1-HP,2014/2/18
22295E6A-2127-4EC0-90BA-1D5F42BD7CD5,PSG-Forbid-GER-0286,CP60,BU1,BU1-HP,2014/5/30
EA4EDB8A-850D-4693-A0F9-1D6D0622804D,PSG-Forbid-GER-2687,CP60,BU1,BU1-HP,2023/11/23
C7913C3D-6533-4C7D-80C2-1D6EF956CE54,PSG-Forbid-F-MIRANDA-0001,CP83,BU5A,BD2E-DELL,2015/5/11
4A4EAE74-93C7-4924-900E-1D87142C9DD7,PSG-Forbid-GER-1423,CP60,BU1,BU1-HP,2017/11/26
89B24966-F4DF-423C-A84E-1DF7A57F5CB5,PSG-Forbid-GER-0362,CP81,BU1,BU1-HP,2014/6/25
12B09305-191D-4C44-A42E-1DF8EF4840DB,PSG-Forbid-GER-0352,CP81,BU1,BU1-HP,2014/6/10
DC0C45A2-D380-4A76-B64A-1E120248FBE3,PSG-Forbid-GER-2369,CP60,BU1,BU1-HP,2022/9/26
630FC27C-C3AD-4559-B29A-1E12C157DE52,PSG-Forbid-GER-2599,CP60,BU1,BU1-HP,2023/11/22
E5CF8749-FC13-483E-9E27-1E522B0220DD,PSG-Forbid-GER-1261,CP60,BU1,BU1-HP,2017/5/8
07D5C000-6664-41E3-BFB1-1E6B110A2FFE,PSG-Forbid-GER-1298,CP62,BU6B,BU2-FJ and Onkyo,2017/6/16
538531D9-C04B-4456-A561-1EA11F06DBEF,PSG-Forbid-GER-0181,CP81,BU1,BU1-HP,2014/5/16
B28857A4-F78A-4D71-BAD4-1EC35B6F6CFE,PSG-Forbid-GER-0257,CP11,AIO-HP,AIO/HP,2014/5/29
328DD268-A635-4005-82CD-1ECF480972DD,PSG-Forbid-F-CYCLONE-0030,CP60,BU1,BU1-HP,2014/6/11
754697B7-4D82-4477-AC1A-1F0CE458D131,PSG-Forbid-F-Z170-0005,CP85,BU2-ASUS,BD2C-ASUS,2015/11/9
8497277C-2D06-4FAC-AE4B-1F2384E45404,PSG-Forbid-GER-1192,CP60,BU1,BU1-HP,2016/12/12
96DBA214-5BDA-4D87-95A7-1F836E5F6CF0,PSG-Forbid-GER-1931,CP60,BU1,BU1-HP,2020/5/2
5B9B025D-4863-42D4-BF0E-1F91E227C98E,PSG-Forbid-GER-1022,CP60,BU1,BU1-HP,2015/12/31
BD413EF7-1E6B-46FA-9F53-1FA1FADD0A2A,PSG-Forbid-GER-2692,CP60,BU1,BU1-HP,2023/11/23
6460545B-AE5F-4DB0-8DF7-1FB7AB669208,PSG-Forbid-GER-1918,CP69,ASUS-CQ,ASUS,2020/4/8
17596B9A-0534-4E2D-B90A-1FC881DCD89C,PSG-Forbid-GER-0011,CP81,BU1,BU1-HP,2014/2/18
4B0F31FE-F64B-4FD0-806B-200324BC10E3,PSG-Forbid-GER-1592,CP60,BU1,BU1-HP,2018/7/27
5B92CBA5-22C6-4236-986F-202D67E6FB23,PSG-Forbid-F-NR2202-0003,CP69,ASUS-CQ,ASUS,2022/4/27
0B7B7863-F82A-4C8A-835E-2078CB946252,PSG-Forbid-F-ALISHAN-0008,CP60,BU1,BU1-HP,2024/1/6
99BB44DE-6D88-4559-BAC7-2097C11074AE,PSG-Forbid-GER-0720,CP60,BU1,BU1-HP,2015/1/28
32907BB7-C38C-4822-B78F-209AC48FB2A7,PSG-Forbid-GER-1200,CP63,AIO-HP,AIO/HP,2016/12/28
7B7F67FE-BBE3-40F4-8205-20BC75AB650B,PSG-Forbid-GER-1427,CP60,BU1,BU1-HP,2017/12/12
40B951AC-C564-4E8F-AA82-20C3F357A313,PSG-Forbid-F-ET2230I-0001,CP11,ASUS,AIO-ASUS,2014/9/26
AB0B1DCC-4C01-47B9-97FC-20DE98C23CF3,PSG-Forbid-F-OLYMPIA-0039,CP60,BU1,BU1-HP,2015/8/21
4BD8A78F-13FE-4E40-9FDE-2127A4189937,PSG-Forbid-GER-2023,CP60,BU1,BU1-HP,2020/9/28
10CAC3A0-253B-4818-814C-212DFE7621FE,PSG-Forbid-F-CRECENT-0001,CP60,BU1,BU1-HP,2019/10/12
021B0AA3-F9CC-41F0-96B5-21341322CF50,PSG-Forbid-GER-1502,CP60,BU1,BU1-HP,2018/4/20
46194E76-6F00-4F66-95DF-215A77F04896,PSG-Forbid-GER-0275,CP60,BU1,BU1-HP,2014/5/30
76BEE9E7-FA5E-4F29-AEF8-216501A495F2,PSG-Forbid-GER-1736,CP69,BU2-ACER,BD3C-ACER,2019/5/31
0AC9F8CE-9234-438A-82FB-2167C9F6A59A,PSG-Forbid-GER-1464,CP60,BU1,BU1-HP,2018/3/7
916F2D03-DE29-4E95-BD62-21BDDD07B13E,PSG-Forbid-GER-0907,CP85,BU2-ASUS,BD2C-ASUS,2015/8/31
BC8EB3C6-80CD-461C-8260-21C54F77B937,PSG-Forbid-GER-1216,CP62,BU6B,BU2-FJ and Onkyo,2017/2/13
F83FD03E-214F-42BC-9A3F-21E94E5670D7,PSG-Forbid-F-SNICKER-0003,CP60,BU1,BU1-HP,2016/3/9
19956059-0421-46D2-A363-223CC76460F2,PSG-Forbid-GER-0882,CP85,BU2-ASUS,BD2C-ASUS,2015/7/10
4193BAB6-0501-4841-B87F-22419FCD151B,PSG-Forbid-GER-0126,CP60,BU1,BU1-HP,2014/4/16
C00D6211-6A86-4A40-B06C-2284FC7E2E7D,PSG-Forbid-GER-1440,CP60,BU1,BU1-HP,2018/1/30
193BB05A-1054-4CC7-BB2D-22A94F67D8BF,PSG-Forbid-GER-0533,CP81,BU1,BU1-HP,2014/8/28
313AFE71-A3E6-4F7D-93DE-22AB6E467436,PSG-Forbid-GER-0724,CP81,BU1,BU1-HP,2015/1/31
A0FEE77A-A397-4551-9D83-22B0E1375743,PSG-Forbid-GER-0675,CP60,BU1,BU1-HP,2014/12/20
1A1554D2-6805-4B14-B204-22FB6960514D,PSG-Forbid-F-BAZOOKA-0011,CP81,BU1,BU1-HP,2015/4/1
7C4720E0-FAA0-4FCF-A882-231304A87E2D,PSG-Forbid-GER-0966,CP11,AIOL,AIO/Lenovo,2015/11/11
B721719F-F233-4AC7-B004-23470A4D2217,PSG-Forbid-GER-0822,CP81,BU1,BU1-HP,2015/4/24
0807B6C7-2D5E-43CF-A2F8-23FB32CF57A8,PSG-Forbid-GER-1941,CP60,BU1,BU1-HP,2020/5/26
27C9A6FC-0DFD-4DEF-BBA2-240A21BDAA9A,PSG-Forbid-GER-0303,CP60,BU1,BU1-HP,2014/6/4
A385B6DE-A142-49A0-8A20-247708605B2A,PSG-Forbid-GER-1550,CP65,BU2-TINY,BD3B-TINY,2018/7/16
5B2E3ACC-895B-4D19-9DC6-24947691CD48,PSG-Forbid-GER-0840,CP81,BU1,BU1-HP,2015/5/18
766A5F93-B455-46BD-B0DE-249D0504DA1A,PSG-Forbid-GER-0617,CP60,BU1,BU1-HP,2014/11/3
4EB2C1B3-4264-4347-AD0F-24A3C6613259,PSG-Forbid-F-RHEA-0006,CP83,BU5A,BD2E-DELL,2015/1/14
6AFDE442-1F8D-403A-8DCE-24C693209E1C,PSG-Forbid-GER-1055,CP60,BU1,BU1-HP,2016/2/26
BD5C8439-2EC1-4F99-83FB-24CA4067F244,PSG-Forbid-GER-0505,CP11,AIO-HP,AIO/HP,2014/8/14
4004FFF5-513D-4C17-BD81-24D227F1B5AF,PSG-Forbid-GER-2551,CP60,BU1,BU1-HP,2023/11/22
A9B9FDA3-5221-4072-ACCA-24FA0992089F,PSG-Forbid-GER-2142,CP69,ASUS-CQ,ASUS,2021/7/19
2E15ACBD-7763-421A-B0F1-24FCAEE89FA7,PSG-Forbid-GER-0660,CP81,BU1,BU1-HP,2014/12/5
FFBA7D48-C050-4A2E-B9DA-251DA4F1A1B7,PSG-Forbid-F-ALISHAN-0006,CP60,BU1,BU1-HP,2024/1/6
EE9DA3DB-833F-4654-892D-252103340781,PSG-Forbid-F-CYCLONE-0016,CP81,BU1,BU1-HP,2014/6/6
99209A4C-92E0-401F-A712-25494E842F37,PSG-Forbid-GER-2374,CP69,ASUS-CQ,ASUS,2022/10/13
9DEF8C02-0B69-45EE-A8E4-254AB7F99E6C,PSG-Forbid-GER-1318,CP60,BU1,BU1-HP,2017/7/5
0413DB16-48B0-494C-957C-25554F378DB7,PSG-Forbid-F-FLEX2-0002,CP11,AIOL,AIO/Lenovo,2014/11/28
BB33E160-D9C4-4EA9-B011-25A814205234,PSG-Forbid-F-OLYMPIA-0002,CP81,BU1,BU1-HP,2015/2/9
5AFFC9D2-8EAF-4175-9178-25BD24BA67C9,PSG-Forbid-GER-0193,CP11,AIO-HP,AIO/HP,2014/5/23
A5C42A91-766E-45AF-99E2-25DE41226459,PSG-Forbid-GER-0306,CP11,AIOL,AIO/Lenovo,2014/6/5
A8434628-41C5-4AD3-AC91-2676FBCC48F7,PSG-Forbid-GER-2640,CP60,BU1,BU1-HP,2023/11/22
48A00E45-B064-49F1-B509-2679DAD96F70,PSG-Forbid-F-OLYMPIA-0055,CP60,BU1,BU1-HP,2015/8/21
5E37FEDB-A368-481F-9D9C-26EA93686183,PSG-Forbid-GER-1919,CP60,AIO-HP,AIO/HP,2020/4/8
2719F3CA-D3C7-4817-A3A6-2718737B34C6,PSG-Forbid-GER-1717,CP60,BU1,BU1-HP,2019/5/7
02B1A196-6D01-4698-A94F-272F42DF56C2,PSG-Forbid-GER-1080,CP11,ASUS,AIO-ASUS,2016/4/8
C64DB830-4DDC-47DD-8627-274156F088D3,PSG-Forbid-GER-0448,CP81,BU1,BU1-HP,2014/8/5
2932E8B5-1124-47B0-B407-27479C38FCAC,PSG-Forbid-GER-0435,CP11,AIO-HP,AIO/HP,2014/7/31
EEA2626E-073A-4730-AF6F-27634479F0AB,PSG-Forbid-F-Z170-0006,CP85,BU2-ASUS,BD2C-ASUS,2015/11/11
62F42E54-0BE8-4084-AE02-276EF2FEBC41,PSG-Forbid-GER-0991,CP11,AIOL,AIO/Lenovo,2015/11/25
9AAF6136-3BE6-4930-BD65-278F2645941C,PSG-Forbid-GER-0038,CP11,AIO-HP,AIO/HP,2014/3/3
D8B5B1EE-A4C2-412E-B8B9-27EAA107422F,PSG-Forbid-GER-1111,CP60,BU1,BU1-HP,2016/6/8
44AF583D-C6BE-4236-A399-288E218E6080,PSG-Forbid-F-CYCLONE-0006,CP81,BU1,BU1-HP,2014/5/6
BAF04C88-A569-4E79-8409-28BD5CF00A13,PSG-Forbid-GER-1286,CP69,BU2-ACER,BD3C-ACER,2017/6/1
B902DB7C-4E44-47A8-ACEA-28C1D2691739,PSG-Forbid-F-OPHELIA-0003,CP83,BU5A,BD2E-DELL,2014/11/17
3F6EA550-1A92-4D1A-AB9B-28C7F2D0CBD8,PSG-Forbid-GER-1467,CP60,BU1,BU1-HP,2018/3/15
033A80A7-4B4D-47FF-92AF-28D1AA69EAA1,PSG-Forbid-GER-2367,CP60,BU1,BU1-HP,2022/9/15
0A833CE9-F16D-44B2-A61B-28D49C832B9A,PSG-Forbid-GER-2622,CP60,BU1,BU1-HP,2023/11/22
6DA6D9EF-89CF-4266-B0CE-28FEAEE81B13,PSG-Forbid-GER-2641,CP60,BU1,BU1-HP,2023/11/22
8E06F322-FB72-47B1-9BFF-299CDEBA6D93,PSG-Forbid-GER-0273,CP60,BU1,BU1-HP,2014/5/30
A48E4BA7-7DB3-4D4A-885F-29A4914E25F6,PSG-Forbid-GER-1421,CP60,BU1,BU1-HP,2017/11/23
3E1E276C-0A02-4F45-9A4C-29CB99660A9A,PSG-Forbid-GER-1424,CP60,BU1,BU1-HP,2017/12/4
E8A8B673-97B5-4A55-8DC2-29D9E3688311,PSG-Forbid-GER-2621,CP60,BU1,BU1-HP,2023/11/22
6AF5A448-40C9-46A2-B3EB-2A276C11B6C2,PSG-Forbid-GER-2672,CP60,BU1,BU1-HP,2023/11/23
04659695-FC1E-4E78-993E-2A638B74DD4A,PSG-Forbid-F-THRONE-0011,CP65,BU2-TINY,BD3B-TINY,2018/10/9
1F8FF2C7-0408-4AA4-B3DE-2A65F92C7AE1,PSG-Forbid-GER-2392,CP60,BU1,BU1-HP,2023/1/13
9779D585-E249-48CA-8D28-2A665B3BA5D0,PSG-Forbid-F-OLYMPIA-0011,CP60,BU1,BU1-HP,2015/8/20
1319857D-4721-4DFD-B7FE-2A867E67FA22,PSG-Forbid-GER-0526,CP81,BU1,BU1-HP,2014/8/26
3AAE82FD-5D0C-4B15-AF73-2ACEAD14A569,PSG-Forbid-GER-1486,CP60,BU1,BU1-HP,2018/3/28
ADB56A0F-5CEA-4B29-8549-2B5B7AD0A74C,PSG-Forbid-GER-0249,CP60,BU1,BU1-HP,2014/5/28
72DD7479-B4FB-43C0-894D-2B6D96EB90BE,PSG-Forbid-GER-0585,CP81,BU1,BU1-HP,2014/9/29
EFD28218-FF0A-409A-BBBE-2B8697F8A76E,PSG-Forbid-GER-0270,CP60,BU1,BU1-HP,2014/5/30
47B9931D-6028-49BD-AA64-2BA1AB4BA7B5,PSG-Forbid-GER-1791,CP65,BU2-TINY,BD3B-TINY,2019/8/8
7D001624-DDAC-43E6-9330-2BA9EB2A7AEB,PSG-Forbid-GER-0322,CP60,BU1,BU1-HP,2014/6/7
5E976986-74BC-41E7-987B-2BB198E8C74C,PSG-Forbid-GER-2541,CP60,BU1,BU1-HP,2023/11/22
FB2CE29D-7770-4369-AE71-2C41596AD940,PSG-Forbid-GER-2578,CP60,BU1,BU1-HP,2023/11/22
DDE05D08-E3A7-4BD9-A888-2C49F5545E89,PSG-Forbid-F-CYCLONE-0031,CP60,BU1,BU1-HP,2014/6/11
D42B54A1-BA0C-48F7-B904-2C7200BC45AD,PSG-Forbid-GER-1072,CP60,BU1,BU1-HP,2016/3/29
300D91F4-2A5A-4433-AAFF-2CA6850C998F,PSG-Forbid-F-OLYMPIA-0027,CP60,BU1,BU1-HP,2015/8/21
F82EDC04-66ED-42D8-A043-2CC8CBDF786A,PSG-Forbid-F-CYCLONE-0035,CP60,BU1,BU1-HP,2014/6/11
587D8DE8-04B3-469C-BC39-2CEA39E1110D,PSG-Forbid-GER-1609,CP60,BU1,BU1-HP,2018/8/24
90912EB3-653A-48DC-9C67-2CFE7F3C0090,PSG-Forbid-GER-0321,CP60,BU1,BU1-HP,2014/6/7
83412D9B-6FAC-40CB-A2F3-2D072FDE814A,PSG-Forbid-GER-0344,CP60,BU1,BU1-HP,2014/6/8
5E0D048A-DF48-4068-A291-2D71ED63F29F,PSG-Forbid-GER-0380,CP11,ASUS,AIO-ASUS,2014/7/2
221CE220-991B-41C4-9BB1-2D7BB18268C4,PSG-Forbid-GER-2016,CP60,BU1,BU1-HP,2020/9/5
5EEB0FFB-9C89-4631-8555-2D7BE69D5985,PSG-Forbid-F-CHROMIA-0011,CP60,BU1,BU1-HP,2018/6/7
D2969D59-69BD-4AA9-B092-2DB08F8B2B88,PSG-Forbid-GER-0164,CP07,BU2,BD2D TSB,2014/5/13
8BFBE57B-9492-4DE3-8A03-2DC9F26B38E7,PSG-Forbid-GER-0094,CP81,BU1,BU1-HP,2014/3/25
542C6ACE-3B45-4F9C-8336-2DD4D96B4D1E,PSG-Forbid-GER-0941,CP11,ASUS,AIO-ASUS,2015/9/19
BA78953A-6EEB-47A3-845E-2DDDD31C0B95,PSG-Forbid-GER-0758,CP83,BU5A,BD2E-DELL,2015/3/17
7E2C0D4E-5545-462C-BC02-2E4F3D775C00,PSG-Forbid-GER-0502,CP60,BU1,BU1-HP,2014/8/13
F8BDA5E5-7494-452A-8765-2E6F976932D1,PSG-Forbid-GER-0334,CP60,BU1,BU1-HP,2014/6/7
AB4E7D3D-B84F-4686-80EA-2E7AF5A3F3E9,PSG-Forbid-F-SENTINE-0001,CP62,BU6B,BU2-FJ and Onkyo,2018/3/22
DF967A6B-8A39-4B68-BE72-2E7BCAABCCFB,PSG-Forbid-GER-0373,CP81,BU1,BU1-HP,2014/6/30
A3B9D146-F00C-440D-B9E3-2E7F8EB31584,PSG-Forbid-GER-0554,CP07,BU2,BD2D TSB,2014/9/3
A95B463A-9216-4363-A4F1-2EABA812BDE8,PSG-Forbid-F-PAX-0006,CP60,BU1,BU1-HP,2023/2/17
E4180048-A6BD-400A-91B6-2ED003F69A79,PSG-Forbid-GER-1096,CP63,AIO-HP,AIO/HP,2016/5/16
36CEC8E1-93B5-47C7-9811-2EE0852F4C5C,PSG-Forbid-GER-2555,CP60,BU1,BU1-HP,2023/11/22
D731322B-D6F6-4775-AD92-2EE8F4895F90,PSG-Forbid-GER-0598,CP60,BU1,BU1-HP,2014/10/13
FF6B5036-4D2F-4C08-8307-2EEB732D846C,PSG-Forbid-GER-2387,CP60,BU1,BU1-HP,2022/12/15
833513C8-5109-42F7-9991-2F03E6A8D448,PSG-Forbid-F-OLYMPIA-0007,CP81,BU1,BU1-HP,2015/4/27
4AEA62BE-5A77-4E98-B958-2F39860545BD,PSG-Forbid-A-CALTECH-0003,CP86,BU2-ACER,BD3C-ACER,2015/8/13
EDB8040B-E58C-4D43-A175-2F4B010FD9FE,PSG-Forbid-F-FAIRFAX-0001,CP81,BU1,BU1-HP,2014/6/28
E6CA6D31-7094-4937-AF73-2F6351DA4311,PSG-Forbid-F-SNOWKV-0004,CP60,BU1,BU1-HP,2014/4/22
03EE0036-4E5D-4062-B608-2FA3AFCDEF63,PSG-Forbid-GER-1066,CP60,BU1,BU1-HP,2016/3/22
657974C6-EE62-45F2-987B-2FAA952FC430,PSG-Forbid-GER-1908,CP60,BU1,BU1-HP,2020/3/28
BC30A830-C364-4461-8BF2-2FE16B825C11,PSG-Forbid-GER-2626,CP60,BU1,BU1-HP,2023/11/22
A10E2E7E-027A-4213-934C-2FEDD9C6A152,PSG-Forbid-GER-0864,CP83,BU5A,BD2E-DELL,2015/6/19
420A49F2-F58B-4A51-A460-3027B8A15596,PSG-Forbid-GER-0243,CP60,BU1,BU1-HP,2014/5/28
21F65990-D56E-487C-B8EB-303F3B35AC63,PSG-Forbid-GER-0335,CP60,BU1,BU1-HP,2014/6/7
3F31C7AD-3465-427E-8B90-304C17634639,PSG-Forbid-GER-0612,CP60,BU1,BU1-HP,2014/10/29
073E53A6-6309-4BA2-8AEE-3066E9528F38,PSG-Forbid-GER-1094,CP11,AIOL,AIO/Lenovo,2016/5/6
2D9F13BB-35BE-4D04-9EC1-30D489DD2BEE,PSG-Forbid-GER-0637,CP60,BU1,BU1-HP,2014/11/27
B8F35197-C9D6-4143-9A34-311C201CD4E5,PSG-Forbid-GER-0493,CP60,BU1,BU1-HP,2014/8/9
621ACD6F-F37A-4BE8-B0A9-3136D98953CA,PSG-Forbid-GER-1549,CP62,BU2-ACER,BD3C-ACER,2018/7/16
847B2B96-7A93-4F82-8326-316B9AFC4DB7,PSG-Forbid-GER-0310,CP60,BU1,BU1-HP,2014/6/6
05E8C581-52D1-4D8F-A9B6-3177C7F17CED,PSG-Forbid-GER-0184,CP82,BU6B,BU2-FJ and Onkyo,2014/5/21
EB5EF27A-385B-43C5-94E6-318961718985,PSG-Forbid-GER-1031,CP60,BU1,BU1-HP,2016/1/6
295F8E2B-6E1E-4326-923A-318A282A3430,PSG-Forbid-F-REBORN-0003,CP18,BU6B,BU2-FJ and Onkyo,2016/4/15
011C4BFA-61A5-432F-948B-31CABB41F0A2,PSG-Forbid-F-PUMBAA-0001,CP81,BU1,BU1-HP,2014/2/27
1DB7F73E-71C2-4001-ABE7-3201068C5298,PSG-Forbid-GER-1411,CP60,BU1,BU1-HP,2017/11/13
61F69F4A-3C19-4518-B620-320689A6E02F,PSG-Forbid-F-CYCLONE-0028,CP60,BU1,BU1-HP,2014/6/10
62EF8BFA-509E-48FE-95C4-320E422F21DE,PSG-Forbid-GER-0728,CP60,BU1,BU1-HP,2015/2/4
057591CA-183A-4AB3-B931-32137417E62E,PSG-Forbid-GER-2241,CP60,BU1,BU1-HP,2021/10/27
CBAA7B96-1530-4C39-B623-3278E771014B,PSG-Forbid-GER-2520,CP60,BU1,BU1-HP,2023/11/4
A928A602-2E76-4BC3-940F-32B6AFDCDE36,PSG-Forbid-GER-0655,CP11,AIO-HP,AIO/HP,2014/12/2
F56776E3-FBB1-4EA1-8435-32B9B2F6DF06,PSG-Forbid-GER-0484,CP60,BU1,BU1-HP,2014/8/9
9912C233-393F-4469-9D13-32EDCDF21FEB,PSG-Forbid-F-CYCLONE-0013,CP81,BU1,BU1-HP,2014/6/6
347F2B23-D24E-4EA9-A379-32FA1A3EC118,PSG-Forbid-GER-0827,CP81,BU1,BU1-HP,2015/4/30
715BA490-375B-47AE-8B95-333B0CFB53C8,PSG-Forbid-GER-2469,CP60,BU1,BU1-HP,2023/6/21
E3B5EDBA-6BBF-4072-BD69-333EE1DA10B2,PSG-Forbid-GER-0407,CP81,BU1,BU1-HP,2014/7/9
A8762989-EDBE-48E2-A633-337EA3886E2F,PSG-Forbid-F-OLYMPIA-0006,CP81,BU1,BU1-HP,2015/4/27
AE6026B5-54A7-438D-87F8-338A49B42EE9,PSG-Forbid-F-RANGE11-0001,CP60,BU1,BU1-HP,2018/2/26
AB3B3608-7B20-4D88-854B-339156336565,PSG-Forbid-F-NANTUCK-0011,CP60,BU1,BU1-HP,2021/8/11
EEF8C6CC-8442-4A9F-B5CD-3395EB2A2300,PSG-Forbid-GER-0386,CP60,BU1,BU1-HP,2014/7/4
C180892E-6895-4A4B-9B4F-33E9832DB5AF,PSG-Forbid-GER-2000,CP60,BU1,BU1-HP,2020/7/23
4FD64818-EC6E-4A27-8A3B-33FD37485ABE,PSG-Forbid-GER-0895,CP60,BU1,BU1-HP,2015/7/27
B99C70FD-87C3-4580-8D3D-344C7AF1BBBB,PSG-Forbid-GER-1774,CP60,BU1,BU1-HP,2019/7/24
8DF7CCBB-2C40-49B7-BAA6-34571FFE10EA,PSG-Forbid-GER-0611,CP60,BU1,BU1-HP,2014/10/25
B655BDB8-7C13-42CD-9956-345CFEB5B572,PSG-Forbid-F-CYCLONE-0041,CP60,BU1,BU1-HP,2014/12/12
273C3D67-0185-4712-9F9B-34643AE0208D,PSG-Forbid-GER-0244,CP60,BU1,BU1-HP,2014/5/28
A83AAF3D-CE10-4B59-9BC9-346C60D29269,PSG-Forbid-GER-0294,CP60,BU1,BU1-HP,2014/6/4
8845BCAA-467A-4B62-9BB7-34EF1DDC024A,PSG-Forbid-GER-1933,CP62,BU6B,BU2-FJ and Onkyo,2020/5/9
0819EDF9-7E00-47F0-9D6F-355033D93F66,PSG-Forbid-GER-1638,CP60,BU1,BU1-HP,2018/10/16
09686A15-A120-4164-B7CA-360743CB7C47,PSG-Forbid-GER-1963,CP60,BU1,BU1-HP,2020/6/22
9517D994-9E1E-442B-9B5F-363C0DFAFF0D,PSG-Forbid-GER-0561,CP60,BU1,BU1-HP,2014/9/5
7AC57B86-368A-4E52-9B09-3643E65C475A,PSG-Forbid-GER-1544,CP60,BU1,BU1-HP,2018/7/4
7A2DD8AE-00E9-4E3C-A0E3-3668302C1A6F,PSG-Forbid-F-ROBUSTA-0003,CP62,DYNABOOK,DYNABOOK,2022/11/10
8399006A-9ECD-4277-B6A6-36747DDE7F92,PSG-Forbid-F-THRILLE-0001,CP60,BU1,BU1-HP,2014/7/17
72E966B4-197B-4694-B506-369B0AF78F38,PSG-Forbid-GER-1065,CP11,ASUS,AIO-ASUS,2016/3/18
A2291FF1-D6D3-4A59-B2B5-36A7FA3EB275,PSG-Forbid-GER-0460,CP60,BU1,BU1-HP,2014/8/7
60EA5400-C1ED-4E02-A2B1-37138BC0A670,PSG-Forbid-GER-0623,CP60,BU1,BU1-HP,2014/11/8
58AF7589-17F3-480A-A0E3-37356E83C3EC,PSG-Forbid-GER-0626,CP60,BU1,BU1-HP,2014/11/14
334C989D-37BC-43F0-A653-3748B4A070F4,PSG-Forbid-GER-2471,CP60,BU1,BU1-HP,2023/6/27
E64F7E2F-5595-4A1F-870D-37AA4E98915A,PSG-Forbid-GER-0624,CP60,BU1,BU1-HP,2014/11/10
2686463B-6C4B-47F1-978C-37BBE760CD50,PSG-Forbid-GER-1198,CP60,BU1,BU1-HP,2016/12/21
3DC62B9C-1097-4904-875F-37FCF113788C,PSG-Forbid-GER-0329,CP60,BU1,BU1-HP,2014/6/7
BFC31817-D92A-459A-B6DE-380D9F25AB79,PSG-Forbid-F-LOX-0003,CP60,BU1,BU1-HP,2023/5/15
E777C613-BA1D-4371-90C3-383273F9FC5A,PSG-Forbid-GER-1493,CP60,BU1,BU1-HP,2018/4/8
27EB46BF-46B6-40A7-9C4A-383DC019B757,PSG-Forbid-GER-0413,CP11,AIOL,AIO/Lenovo,2014/7/14
F7BA41D0-39D0-4D4B-A92C-3863ABEE02B3,PSG-Forbid-GER-0636,CP60,BU1,BU1-HP,2014/11/24
